"Time","Day","Month","Year","temp_C","temp_F","dew","humidity","sealevelpressure","winddir","solarradiation","windspeed","precipprob","preciptype"
625,16,9,2017,28.1,82.58,25,83.5,1005.8,177.2,272.1,16.6,100,1
626,17,9,2017,27,80.6,24.8,88,1005.8,161,249.6,16.6,100,1
627,18,9,2017,28.2,82.76,24.5,80.8,1004.8,142,98.7,24.1,100,1
628,19,9,2017,27.6,81.68,25.1,86.6,1003.4,236.3,91.2,37.4,100,1
629,20,9,2017,24.8,76.64,23.8,94.3,1005.1,215.5,181.9,22.3,100,1
630,21,9,2017,26.8,80.24,24.8,89.1,1005.8,178.3,175.2,22.3,100,1
631,22,9,2017,27.3,81.14,24.5,84.8,1007.7,170.2,247.6,22.3,100,1
632,23,9,2017,28.3,82.94,24.4,79.9,1009.6,199.6,272.7,20.5,100,1
633,24,9,2017,28.5,83.3,24.5,79.7,1009.9,213.3,276.3,20.5,100,1
634,25,9,2017,28.5,83.3,24.5,78.9,1008.7,244.4,257.6,22.3,0,0
635,26,9,2017,28.8,83.84,24.5,78.3,1008.1,240.8,275.2,20.9,100,1
636,27,9,2017,29.8,85.64,25.6,78.9,1008,260.4,216.3,18.7,100,1
637,28,9,2017,29.9,85.82,26.3,81.5,1007.1,280.6,227.6,22.3,100,1
638,29,9,2017,28.9,84.02,25.8,83.7,1007.4,269.2,160.5,20.5,100,1
639,30,9,2017,29.3,84.74,25.7,81.3,1008.6,191.1,181.5,22.3,100,1
640,1,10,2017,30.1,86.18,25.9,78.5,1008,211.8,209.7,20.5,100,1
641,2,10,2017,30.4,86.72,25.7,76.4,1006.7,210.6,213.6,22.3,100,1
642,3,10,2017,30.6,87.08,25.1,72.9,1007,264.7,232.8,20.5,100,1
643,4,10,2017,31.4,88.52,24.5,69.3,1007.3,184,245,20.5,0,0
644,5,10,2017,31.2,88.16,25.4,72.5,1006,204.4,263.2,18.4,100,1
645,6,10,2017,30.3,86.54,24.1,71.5,1005.5,145.5,188.3,29.5,100,1
646,7,10,2017,28.1,82.58,24.9,83.6,1006.2,148,221.5,20.5,100,1
647,8,10,2017,28.3,82.94,24.5,80.7,1005.5,149.5,155.5,20.5,100,1
648,9,10,2017,28.5,83.3,25.3,83,1005,139.1,127.6,18.4,100,1
649,10,10,2017,28,82.4,25.5,86.9,1004.7,135.9,146.5,16.6,100,1
650,11,10,2017,27.9,82.22,25.5,87.1,1005,134.8,195,21.7,100,1
651,12,10,2017,29.5,85.1,25.7,80.7,1006,169.1,255.7,21.3,100,1
652,13,10,2017,29.1,84.38,25.8,82.9,1005.9,130.2,167.3,16.1,100,1
653,14,10,2017,28.2,82.76,25.7,86.7,1005.7,152.8,85.1,17.8,100,1
654,15,10,2017,28.2,82.76,25.7,86.5,1006.9,140.3,85,16.6,100,1
655,16,10,2017,29.1,84.38,26.5,86,1007.6,169.8,209.7,37.1,100,1
656,17,10,2017,29.7,85.46,26.4,82.9,1007.8,163.8,245.2,17.1,100,1
657,18,10,2017,29.9,85.82,25.8,79.3,1007.4,154.5,244.2,19.6,0,0
658,19,10,2017,29.8,85.64,25,76.3,1006.8,143.6,249.2,20.5,0,0
659,20,10,2017,28.8,83.84,23.9,75.1,1007.4,164.7,231.1,16.6,0,0
660,21,10,2017,29.1,84.38,25.3,80.6,1008.5,157.9,195.4,21.1,0,0
661,22,10,2017,29.7,85.46,25.7,79.3,1009.1,176.1,218.7,18.4,100,1
662,23,10,2017,30,86,24.9,74.9,1010.3,162.9,220.6,15.2,100,1
663,24,10,2017,30.3,86.54,19.9,56.5,1011.6,132.5,258.4,19.6,0,0
664,25,10,2017,30,86,19.4,54.7,1012.3,145.1,261.9,22.8,0,0
665,26,10,2017,30.6,87.08,19.5,52.9,1012,128.8,250.1,18.4,0,0
666,27,10,2017,29.9,85.82,22.3,64.5,1011.9,154.6,226.2,18.4,0,0
667,28,10,2017,30.1,86.18,20,57.7,1012,130.2,243.8,20.5,0,0
668,29,10,2017,29.7,85.46,20.3,58.6,1012.4,143.8,236.1,16.6,0,0
669,30,10,2017,30.1,86.18,19.2,54.5,1012.5,127.6,240.6,20.5,0,0
670,31,10,2017,30.6,87.08,17.7,48.7,1011.2,132,232.8,15.3,0,0
671,1,11,2017,30.3,86.54,16.1,44.6,1011.5,100.6,237,17.1,0,0
672,2,11,2017,30.2,86.36,14.4,39.5,1011.1,100.6,234.9,19,0,0
673,3,11,2017,29.7,85.46,14.9,42.2,1010.3,118.1,237.7,18.4,0,0
674,4,11,2017,29.4,84.92,15.2,43.4,1010.5,101.3,232.9,21.7,0,0
675,5,11,2017,29.5,85.1,15.6,43.9,1010.7,130.1,238.5,20.5,0,0
676,6,11,2017,30.4,86.72,19.2,52.5,1010.9,133.1,237.6,20.5,0,0
677,7,11,2017,29.9,85.82,20.5,58.7,1011.3,139.2,236.2,18.4,0,0
678,8,11,2017,29.4,84.92,20.5,60.2,1011.5,152.1,222.1,15.9,0,0
679,9,11,2017,29.6,85.28,18.2,52.2,1010.7,155.2,233.3,18.9,0,0
680,10,11,2017,29.3,84.74,19,55.3,1010.8,133.6,227.7,17.8,0,0
681,11,11,2017,29,84.2,18.6,55.7,1011.3,134.5,213.3,18.4,0,0
682,12,11,2017,28.4,83.12,15.2,47.2,1009.9,131.3,224,19.6,0,0
683,13,11,2017,27.7,81.86,16.4,52.5,1008.6,136.3,220.5,17.1,0,0
684,14,11,2017,27.4,81.32,18.3,59.6,1008.4,122.6,217.1,19.5,0,0
685,15,11,2017,27.9,82.22,16.3,51.6,1009,90.3,216.3,16.6,0,0
686,16,11,2017,27.9,82.22,16.5,51.1,1009.4,150.6,203.8,20.6,0,0
687,17,11,2017,28,82.4,16.8,51.9,1009.6,166.2,204.4,20.1,0,0
688,18,11,2017,28.1,82.58,18.5,57.2,1010.2,140.3,203.5,20.2,0,0
689,19,11,2017,29,84.2,16.6,48.9,1011.4,158.5,204.1,15.9,0,0
690,20,11,2017,29.1,84.38,19.5,57.2,1011.6,78.3,169.1,15.3,0,0
691,21,11,2017,29.6,85.28,22,64.2,1010.7,138,185.7,17.1,0,0
692,22,11,2017,30,86,20.5,58.5,1010.2,146.7,195.6,19.5,0,0
693,23,11,2017,28.6,83.48,16.9,50.6,1010.3,170,220.2,18.4,0,0
694,24,11,2017,27.6,81.68,18.4,58.2,1012.2,176.2,226,20.1,0,0
695,25,11,2017,27.6,81.68,19.8,63.6,1012.7,163.8,212.9,19.5,0,0
696,26,11,2017,28.9,84.02,19.6,59,1012.7,135.9,198.6,17.9,0,0
697,27,11,2017,28.5,83.3,18.1,55.2,1011.9,128,208.7,15.9,0,0
698,28,11,2017,27.9,82.22,17.9,56.3,1011.5,157.8,214.4,17.1,0,0
699,29,11,2017,27.8,82.04,17.6,55.6,1012,141.8,211.4,15.9,0,0
700,30,11,2017,28.1,82.58,16.4,50.9,1011.1,149.7,209.9,18.4,0,0
701,1,12,2017,28.7,83.66,15.6,45.8,1009.7,65.9,202.6,19.6,0,0
702,2,12,2017,29.1,84.38,16.5,47.3,1010.1,69.3,159.2,20.7,0,0
703,3,12,2017,28.7,83.66,19.2,57.2,1010.1,105.4,167.9,18.4,0,0
704,4,12,2017,28.4,83.12,20.2,63.4,1008.8,161.8,73.7,20.5,100,1
705,5,12,2017,23.3,73.94,21.8,91.2,1005.9,104.9,122.3,22.8,100,1
706,6,12,2017,25,77,22.1,84.2,1009.3,227.8,108.6,16.6,100,1
707,7,12,2017,23.8,74.84,19.4,77,1011.4,187.9,145.4,20.5,0,0
708,8,12,2017,25.2,77.36,20.9,77.7,1011,193.6,184.8,18.9,0,0
709,9,12,2017,26.3,79.34,23.7,86,1011.3,142.3,168.9,22.2,0,0
710,10,12,2017,26.2,79.16,22.9,82.2,1012.2,170.8,182.9,15.3,0,0
711,11,12,2017,25.9,78.62,20.9,74.8,1013.7,206.3,188.6,21,0,0
712,12,12,2017,25,77,19.2,70.7,1014.3,147.8,207.3,20.7,100,1
713,13,12,2017,24.3,75.74,16.8,63.8,1014.5,192,208.5,19.6,0,0
714,14,12,2017,23.9,75.02,17,65.8,1014.4,151.6,204.2,18.4,0,0
715,15,12,2017,25,77,19.1,70.2,1014.5,168.5,184.2,15.9,0,0
716,16,12,2017,26.8,80.24,20.7,70.1,1014.7,123.9,185.7,17.2,0,0
717,17,12,2017,28.1,82.58,17.6,54.9,1015.6,94.8,194,17.1,0,0
718,18,12,2017,27.3,81.14,14.9,47.9,1016.4,107.7,101.1,17.7,0,0
719,19,12,2017,27.6,81.68,14.3,45.7,1015.3,100.8,158.2,20.7,0,0
720,20,12,2017,26.8,80.24,12.8,44.7,1015.5,97.6,138,17.8,0,0
721,21,12,2017,27,80.6,13.7,46.1,1015.6,176.2,215.8,19,0,0
722,22,12,2017,27,80.6,15.2,50.2,1014.2,133.8,168.6,14.8,0,0
723,23,12,2017,26.8,80.24,14.8,49.3,1012.4,144.2,195.7,19,0,0
724,24,12,2017,25.9,78.62,17.5,61.3,1012.1,167.8,195,21.9,0,0
725,25,12,2017,25.8,78.44,18,64,1013.1,139.5,197.8,16.6,0,0
726,26,12,2017,27.4,81.32,15.6,50.3,1013.4,128.3,199.1,21.7,0,0
727,27,12,2017,26.5,79.7,14.5,48.9,1013.1,137,191.2,17.7,0,0
728,28,12,2017,25.9,78.62,14.6,51.3,1012.4,146,205.7,17.1,0,0
729,29,12,2017,25.6,78.08,16.5,58.2,1012.8,144.9,203.7,17.8,0,0
730,30,12,2017,25.5,77.9,16.7,59.5,1012.7,155.9,181.6,50.9,0,0
731,31,12,2017,25.4,77.72,17.2,61.6,1011.4,153.4,198.8,20.5,0,0
732,1,1,2018,25,77,16,58.9,1010.4,173.5,197.1,15.9,0,0
733,2,1,2018,24.4,75.92,15.1,57.3,1010.3,174.6,204.8,17.8,0,0
734,3,1,2018,25,77,18.9,70.3,1011.3,162.4,192.5,17.8,0,0
735,4,1,2018,25.2,77.36,18.9,69.8,1012.4,192.6,184.8,18.4,0,0
736,5,1,2018,25.2,77.36,17.6,64.3,1011.3,203.7,191.5,20.7,0,0
737,6,1,2018,24.7,76.46,13.4,51.3,1011.2,180.3,198.2,18.4,0,0
738,7,1,2018,23.6,74.48,11.4,47.5,1012.5,130.2,209.2,20.7,0,0
739,8,1,2018,23.6,74.48,15.4,60.9,1012.5,182.2,194.4,18.4,0,0
740,9,1,2018,25.4,77.72,17.8,64.4,1013.8,150.9,181.3,17.1,0,0
741,10,1,2018,27,80.6,16.7,55.8,1013.7,133.2,181.4,14.7,0,0
742,11,1,2018,28,82.4,15.9,48.9,1013.5,172.3,189.2,14.7,0,0
743,12,1,2018,28.5,83.3,17.4,52.4,1012.5,142.8,187.5,14.7,0,0
744,13,1,2018,28.6,83.48,18.6,56.5,1012.1,170,183.7,17.1,0,0
745,14,1,2018,28.1,82.58,20.1,62.9,1012.5,119.3,183,18.4,0,0
746,15,1,2018,28.7,83.66,20.6,62.6,1012.3,185,180.4,17.8,0,0
747,16,1,2018,29.6,85.28,19,55,1011.1,156.1,203.1,18.4,0,0
748,17,1,2018,28.7,83.66,18.2,54.8,1011.3,225.3,218.8,18.8,0,0
749,18,1,2018,28.8,83.84,16.9,50.9,1012.1,153.8,223.5,19.6,0,0
750,19,1,2018,27.3,81.14,15,48.5,1013.1,182.1,223.1,29.2,0,0
751,20,1,2018,27.2,80.96,15.9,51.6,1012.2,162.7,224.3,20.9,0,0
752,21,1,2018,27.3,81.14,15.7,51,1010.7,149.4,223.4,16.6,0,0
753,22,1,2018,26.3,79.34,17.3,59.9,1009.7,183.8,214.3,19,0,0
754,23,1,2018,24.7,76.46,17.6,66.5,1011,227.1,217.9,25.2,100,1
755,24,1,2018,24.1,75.38,14.6,56.9,1011.5,203.2,233.7,47.8,0,0
756,25,1,2018,25.1,77.18,14.9,54.8,1010.6,184.7,235.4,23.8,0,0
757,26,1,2018,25.5,77.9,14,50.4,1010.5,157.9,236.5,19.6,0,0
758,27,1,2018,25.3,77.54,13.2,48.7,1010.8,210.7,233.5,20.7,0,0
759,28,1,2018,24.9,76.82,13.6,51.2,1011.9,221.9,218.6,18.3,0,0
760,29,1,2018,25.9,78.62,16.3,56.8,1012.5,125.1,212.6,15.3,0,0
761,30,1,2018,28.2,82.76,14.1,45.8,1013,129.3,226.8,18.9,0,0
762,31,1,2018,28,82.4,12.6,42.3,1013.4,144.3,240.4,16.6,0,0
763,1,2,2018,27,80.6,14.5,48.1,1013.2,156.4,243.6,18.9,0,0
764,2,2,2018,27.1,80.78,16.7,54.5,1011.8,223.4,238.9,18.8,100,1
765,3,2,2018,27.1,80.78,16.8,54.6,1011.4,253.7,233.2,21.7,0,0
766,4,2,2018,27.3,81.14,15.8,50.5,1011.4,170.8,230.8,19,0,0
767,5,2,2018,27,80.6,17.4,56.8,1013,185.6,220.4,17.7,0,0
768,6,2,2018,27.4,81.32,18,58,1013.1,152.4,107.2,20.2,100,1
769,7,2,2018,26.9,80.42,19.4,64.9,1012.3,202,200.4,18.4,100,1
770,8,2,2018,26.1,78.98,20.1,71.6,1012.2,197.1,241.7,23.5,100,1
771,9,2,2018,26.1,78.98,16.1,57.1,1012.3,178.6,244,20.2,0,0
772,10,2,2018,25.5,77.9,14.6,52,1012.7,179.8,251.2,23.3,0,0
773,11,2,2018,24.9,76.82,18.3,67,1013.3,186.5,254.2,25.3,100,1
774,12,2,2018,24.3,75.74,16.9,64.8,1015.7,167.5,260.2,24,0,0
775,13,2,2018,25.2,77.36,17,61.2,1016.7,163.7,259.8,24,0,0
776,14,2,2018,28.3,82.94,17.7,53.9,1015.4,122.4,250.9,27.1,0,0
777,15,2,2018,30,86,17.3,46.8,1016,162,238.9,20.7,0,0
778,16,2,2018,29.2,84.56,17,49.7,1015.2,171.6,237.9,22.2,0,0
779,17,2,2018,29,84.2,15.1,45,1012.2,228.5,254.4,23.7,0,0
780,18,2,2018,28.2,82.76,13.4,41.4,1010.4,208.1,258.7,19.5,100,1
781,19,2,2018,28.1,82.58,15.7,48.5,1010.3,204.5,259,23.5,0,0
782,20,2,2018,27.6,81.68,19.3,61.6,1010.6,243.4,250.4,21.3,100,1
783,21,2,2018,28.1,82.58,17.3,54.6,1009.6,193.7,249.5,18.4,0,0
784,22,2,2018,28.6,83.48,17,51.6,1008.6,182.1,242.1,22.3,0,0
785,23,2,2018,28.3,82.94,20,63,1009.5,182.7,238,22.9,0,0
786,24,2,2018,29.5,85.1,16.4,46.9,1011.2,159.5,234.2,18.8,0,0
787,25,2,2018,30.8,87.44,16.2,43.3,1011.6,179.3,250.9,20.2,0,0
788,26,2,2018,30.6,87.08,16.2,43.6,1010.9,165.2,256.5,20.5,0,0
789,27,2,2018,30.8,87.44,14.9,40.1,1009.9,178.5,262.1,20.2,0,0
790,28,2,2018,30.6,87.08,17,45.3,1009.7,143.6,254.8,19.3,0,0
791,1,3,2018,28.9,84.02,18.6,55.3,1009.6,167.1,250.6,16.6,0,0
792,2,3,2018,29,84.2,20.6,61.7,1009.1,187.4,246.2,19.5,0,0
793,3,3,2018,29.1,84.38,21.6,66.1,1008.6,196.2,246.2,18.3,0,0
794,4,3,2018,28.5,83.3,22.5,70.6,1008.9,223.6,247.9,19.6,0,0
795,5,3,2018,28.4,83.12,19.2,58.6,1010.1,223.8,265.6,24.6,0,0
796,6,3,2018,29.6,85.28,18.2,52.3,1009.7,250.3,264.7,22.2,0,0
797,7,3,2018,28.7,83.66,20,60.3,1009.4,261.9,249.2,23.5,100,1
798,8,3,2018,27.3,81.14,20.1,65.6,1010.4,215.5,268,27.1,0,0
799,9,3,2018,28.6,83.48,16,47.8,1010.5,282.3,266.8,25.8,0,0
800,10,3,2018,28.6,83.48,20.7,62.8,1010.2,297.7,263.7,22.8,100,1
801,11,3,2018,30.9,87.62,16.6,46.5,1010.2,199,276.6,24.7,0,0
802,12,3,2018,30.5,86.9,14.7,40.6,1010.4,238.3,269.4,25.2,0,0
803,13,3,2018,31.1,87.98,9.6,28.6,1010.3,273.8,264.2,23.7,100,1
804,14,3,2018,31.2,88.16,10.9,32.5,1009.8,232.1,268.7,24,0,0
805,15,3,2018,28.1,82.58,18.7,57.3,1010.1,245.8,145.9,18.4,100,1
806,16,3,2018,28.8,83.84,17.9,53.3,1009.4,175,251.6,23.3,100,1
807,17,3,2018,28.9,84.02,19,57.4,1009.3,206.9,257.9,24,0,0
808,18,3,2018,28.6,83.48,21.2,65.8,1009.8,246.2,257.2,23.3,100,1
809,19,3,2018,28.5,83.3,20.3,61.9,1011.8,240.8,299.9,24,0,0
810,20,3,2018,28.1,82.58,22,70.6,1011.4,226.5,301.1,24,0,0
811,21,3,2018,28,82.4,20.2,64.9,1011.2,255,304.6,28.9,0,0
812,22,3,2018,27.1,80.78,18.8,62.2,1010.6,252.9,313.7,27.1,0,0
813,23,3,2018,27.1,80.78,19.7,64.8,1010.5,210.7,198.6,29,0,0
814,24,3,2018,28.6,83.48,20.9,64.6,1010.6,287.7,288.8,24.1,0,0
815,25,3,2018,31.9,89.42,18.8,52.2,1010.7,173.2,208.2,20.6,0,0
816,26,3,2018,32.4,90.32,15.8,41.5,1010.5,198.3,287.4,25.9,0,0
817,27,3,2018,29.2,84.56,25.1,79.5,1010.4,227.1,252.7,24.1,0,0
818,28,3,2018,28.6,83.48,24.1,77.2,1010.3,189.4,284.9,24.1,0,0
819,29,3,2018,28,82.4,23.7,78.3,1010,217.6,307.9,24,0,0
820,30,3,2018,28.3,82.94,23.5,75.5,1009.2,237.8,301.7,25.8,0,0
821,31,3,2018,28.5,83.3,23.6,75.2,1008.9,215.4,248.6,22.9,0,0
822,1,4,2018,28.4,83.12,22.6,71.9,1008.3,211.7,283,21.7,0,0
823,2,4,2018,28.7,83.66,21.9,67.6,1009.4,180.3,306,22.5,0,0
824,3,4,2018,28.9,84.02,21.8,66.7,1009,201.5,297.6,22.4,0,0
825,4,4,2018,29.3,84.74,22.8,68.8,1007,219.3,292.6,23.1,0,0
826,5,4,2018,29.5,85.1,23.2,69.8,1006.2,211.8,229.6,21.9,0,0
827,6,4,2018,29.4,84.92,22.8,68.4,1007.6,240,185,28.3,0,0
828,7,4,2018,29.6,85.28,23,68.7,1008.7,207.9,275.5,24.6,0,0
829,8,4,2018,29.3,84.74,22.8,69,1009,174.7,300.7,24,0,0
830,9,4,2018,29.6,85.28,20.7,61.1,1009.4,222.3,307.6,29,0,0
831,10,4,2018,29.3,84.74,23.2,71,1008.3,191.1,301.5,25.8,0,0
832,11,4,2018,29.4,84.92,23.8,72.3,1009,219.7,286.5,24.7,0,0
833,12,4,2018,29.3,84.74,24.1,73.9,1008.4,227,309.6,26.5,0,0
834,13,4,2018,29.3,84.74,24.6,76.2,1008.3,211.3,314,26.5,0,0
835,14,4,2018,29.4,84.92,24.5,75.8,1008,213.4,297.1,25.9,0,0
836,15,4,2018,29.6,85.28,24.7,75.3,1008.6,208.1,277.7,25.9,0,0
837,16,4,2018,30.4,86.72,25.1,73.6,1009.3,242.7,299,25.9,0,0
838,17,4,2018,31.6,88.88,25.7,71.8,1009.6,227.2,289.1,24,0,0
839,18,4,2018,31.8,89.24,25.4,70.2,1009.8,225.8,297.9,21.7,0,0
840,19,4,2018,31.5,88.7,23.7,64.8,1007.5,207.3,265.2,23.5,0,0
841,20,4,2018,30.4,86.72,23.6,67.5,1008.6,213.6,313.6,23.6,0,0
842,21,4,2018,30.2,86.36,24.3,71.2,1008.5,243.2,297.5,25.8,0,0
843,22,4,2018,31.2,88.16,21.6,60.1,1008.4,259.7,322,22.8,0,0
844,23,4,2018,30.1,86.18,23.5,68.4,1008.7,198.6,322.8,27.1,0,0
845,24,4,2018,31,87.8,23.5,66.8,1008.6,225.2,328.2,27.1,0,0
846,25,4,2018,30.3,86.54,23.3,67.5,1008.1,254.1,328.4,27.1,0,0
847,26,4,2018,29.3,84.74,23.5,71.4,1007.8,217.4,326.4,25.8,0,0
848,27,4,2018,29.4,84.92,23.9,73,1008.5,215,324.1,25.3,0,0
849,28,4,2018,29.5,85.1,24.1,73.2,1008.9,223.7,312.4,22.2,0,0
850,29,4,2018,30,86,24.3,72.1,1008.7,223,312.8,24.7,0,0
851,30,4,2018,29.8,85.64,24.2,72.2,1007.8,234.9,312.6,22.2,0,0
852,1,5,2018,29.9,85.82,24.4,72.7,1008.2,217,315.3,25.9,0,0
853,2,5,2018,29.8,85.64,24.3,72.8,1008.4,222.2,320.6,22.3,0,0
854,3,5,2018,30.3,86.54,24.5,72,1008,195.3,300.5,22.3,0,0
855,4,5,2018,30.5,86.9,24.7,71.6,1008.2,193.6,292.9,24.1,0,0
856,5,5,2018,30.6,87.08,24.5,70.6,1008.6,244.6,177.7,22.9,0,0
857,6,5,2018,30.6,87.08,25.4,74.2,1009.1,198.8,274.7,22.3,0,0
858,7,5,2018,30.9,87.62,24.1,67.9,1009,232.4,253.3,22.3,0,0
859,8,5,2018,30.5,86.9,24.3,70.2,1007.2,223,308.7,25.8,0,0
860,9,5,2018,31,87.8,24.8,70,1007.6,222.2,312.9,27.1,0,0
861,10,5,2018,30.9,87.62,26,75.4,1008.7,246.7,283.8,24.6,0,0
862,11,5,2018,31.3,88.34,25.2,70.3,1008.4,256.7,285.4,22.8,0,0
863,12,5,2018,31,87.8,24.1,67.4,1008.7,264,200.5,22.8,0,0
864,13,5,2018,30.8,87.44,25.2,72.7,1007.6,199,293,24,0,0
865,14,5,2018,31.2,88.16,25,70.3,1008.2,259.3,302.1,25.9,0,0
866,15,5,2018,31,87.8,24.9,70.3,1007.5,256,299.8,25.8,0,0
867,16,5,2018,31,87.8,25.3,72.4,1006.3,236.8,240.2,22.2,0,0
868,17,5,2018,31.5,88.7,26.4,74.8,1005.7,271.3,233.2,24.6,100,1
869,18,5,2018,31.7,89.06,26.3,73.4,1006.7,243.5,232.9,20.5,100,1
870,19,5,2018,31.5,88.7,25.8,72.6,1006,237.5,184.6,23.6,0,0
871,20,5,2018,31.2,88.16,25.2,70.7,1006.4,203.2,242.1,21.1,0,0
872,21,5,2018,31.4,88.52,25,69.3,1006.6,240.3,151.4,23.5,0,0
873,22,5,2018,31,87.8,24.7,69.5,1007,215.1,272.3,24.1,0,0
874,23,5,2018,30.9,87.62,25,71,1006.1,269.8,291.7,16.6,0,0
875,24,5,2018,31.5,88.7,24.9,68.4,1006.3,255.3,229.4,22.9,0,0
876,25,5,2018,31.1,87.98,24.8,69.2,1006.1,296.3,271.6,26.5,0,0
877,26,5,2018,31.6,88.88,26,72.7,1004.5,306.2,221.6,21.9,100,1
878,27,5,2018,31.8,89.24,26.8,75.1,1004.2,292.2,144.3,24.6,100,1
879,28,5,2018,31.4,88.52,26,73.3,1003.5,281,182.7,28.3,100,1
880,29,5,2018,31.6,88.88,25.7,71.3,1004,266.1,158.1,25.3,100,1
881,30,5,2018,31.7,89.06,25.8,71.7,1003.8,253.8,219.4,21.1,100,1
882,31,5,2018,31.8,89.24,25.8,70.8,1004.4,252.9,249.5,23,100,1
883,1,6,2018,32.2,89.96,25.9,69.8,1005.5,257.5,203.1,28.3,100,1
884,2,6,2018,31.3,88.34,26,73.8,1006.4,208.8,179.6,23.1,100,1
885,3,6,2018,30.2,86.36,24.9,74.2,1005.5,195.9,111.6,18.4,100,1
886,4,6,2018,30.7,87.26,25.6,74.9,1004.5,201.8,116.8,23.3,100,1
887,5,6,2018,29.7,85.46,24.4,74,1004.6,179.8,169,18.9,100,1
888,6,6,2018,31.6,88.88,26.6,75.3,1006.4,239.8,148.8,25.3,100,1
889,7,6,2018,28.5,83.3,26.3,88,1004.8,211.1,104.9,18.3,100,1
890,8,6,2018,30.6,87.08,26.6,79.6,1001.6,198.8,88.9,24.7,100,1
891,9,6,2018,27.4,81.32,26.2,93,1001.1,182.3,117.7,31,100,1
892,10,6,2018,30.9,87.62,27.3,81.4,1001.7,246.5,178.2,30,100,1
893,11,6,2018,31.1,87.98,27,79,1003.2,247.3,168.7,31.7,100,1
894,12,6,2018,31,87.8,26.6,77.6,1003.4,238.5,210.9,27.7,100,1
895,13,6,2018,31.2,88.16,26,74,1004,238.4,221.2,25.4,100,1
896,14,6,2018,31.2,88.16,25.8,73.5,1005.1,232,249.4,22.3,100,1
897,15,6,2018,30.5,86.9,24.8,71.7,1005.6,224,272.5,26.6,100,1
898,16,6,2018,27.5,81.5,24.4,83.6,1006.8,158.8,255.4,18.4,100,1
899,17,6,2018,27.2,80.96,25.2,88.8,1005.9,184.8,287.3,33.5,100,1
900,18,6,2018,27.5,81.5,25.2,87.4,1004.4,172.2,194.4,21.8,100,1
901,19,6,2018,29.2,84.56,25.5,80.9,1003.8,188.9,183.3,22.3,100,1
902,20,6,2018,30.6,87.08,26.2,77.7,1003.7,248.3,108.4,20.1,100,1
903,21,6,2018,30.9,87.62,26.1,75.8,1004.1,287.8,151.9,23.3,100,1
904,22,6,2018,30.7,87.26,26.3,77.5,1004,262.3,129.3,29,100,1
905,23,6,2018,26.6,79.88,24.8,90.3,1004,186.3,115.9,20.5,100,1
906,24,6,2018,25.9,78.62,24.7,92.9,1003.7,213.2,132.7,25.9,100,1
907,25,6,2018,27.3,81.14,25.7,91.6,1002.3,254.7,123.8,27.7,100,1
908,26,6,2018,29.3,84.74,25.7,81.2,1001.7,241.8,186.1,29,100,1
909,27,6,2018,30,86,25.9,78.9,1001.2,237.5,228.5,25.9,100,1
910,28,6,2018,27.1,80.78,25.2,89.6,1001.6,172.7,220.4,22.4,100,1
911,29,6,2018,28,82.4,25.7,87.7,1002.3,175.1,153.9,17.2,100,1
912,30,6,2018,28,82.4,24.9,83.9,1004.2,168.4,188.2,24.1,100,1
913,1,7,2018,28.7,83.66,24.6,79.1,1005,176.3,243.8,22.9,100,1
914,2,7,2018,27.7,81.86,25.1,86.4,1004.6,192.5,174,22.3,100,1
915,3,7,2018,25.9,78.62,24.9,94.6,1004.8,156.3,184,27.2,100,1
916,4,7,2018,27.6,81.68,25.2,86.8,1004.6,225.8,169.7,31.3,100,1
917,5,7,2018,28.7,83.66,26.3,87,1004.9,252.8,133.5,22.3,100,1
918,6,7,2018,28.9,84.02,26.1,85.2,1004.8,256,183,24.6,100,1
919,7,7,2018,27.8,82.04,25.7,88.6,1003.8,259.1,84.8,26.4,100,1
920,8,7,2018,25.8,78.44,24.8,94.3,1003.2,172.8,172.3,21.1,100,1
921,9,7,2018,25.5,77.9,24.8,95.9,1003,178.6,128,23.7,100,1
922,10,7,2018,26.4,79.52,25.3,93.8,1003,246,156.7,25.8,100,1
923,11,7,2018,28.8,83.84,26.1,85.4,1002.9,254.2,207.3,24.1,100,1
924,12,7,2018,28.7,83.66,25.8,84.2,1002.2,252.5,120.8,28.3,100,1
925,13,7,2018,28.1,82.58,25.6,86.8,1001.5,247.7,156.1,32.3,100,1
926,14,7,2018,28.2,82.76,25.9,87.4,1000.8,248.5,260.2,35.3,100,1
927,15,7,2018,27.3,81.14,25.7,91.2,999.6,250.3,87.8,35.4,100,1
928,16,7,2018,27.5,81.5,25.7,90.3,1000.5,255.3,166.6,116.7,100,1
929,17,7,2018,27.7,81.86,25.2,86.4,1001.6,247.4,209.1,30.2,100,1
930,18,7,2018,28.3,82.94,25.2,83.5,1003.2,250.1,202,27.8,100,1
931,19,7,2018,28.6,83.48,25.3,82.7,1003.6,249.8,224.1,26.5,100,1
932,20,7,2018,27.8,82.04,25.1,85.6,1003.2,247.9,138.5,24.6,100,1
933,21,7,2018,27.8,82.04,25.2,85.8,1004.2,244,193.2,25.9,100,1
934,22,7,2018,28,82.4,25.1,84.5,1004.3,248,173.9,29.5,100,1
935,23,7,2018,27.9,82.22,25.2,85.3,1003.8,240.6,191.8,34.9,100,1
936,24,7,2018,28.1,82.58,25.2,84.6,1005.2,242.3,195.1,22.9,100,1
